"","species","year","week","DAYNO","DAYNO_adj","nm"
"4731","Pyronia tithonus",2009,15,108,108,4.30534530023782e-16
"4741","Pyronia tithonus",2009,15,109,109,6.44192219268736e-16
"4751","Pyronia tithonus",2009,16,110,110,9.63949504727744e-16
"4761","Pyronia tithonus",2009,16,111,111,1.44248057327241e-15
"4771","Pyronia tithonus",2009,16,112,112,2.15857973661135e-15
"4781","Pyronia tithonus",2009,16,113,113,3.230086917282e-15
"4791","Pyronia tithonus",2009,16,114,114,4.83318998894025e-15
"4801","Pyronia tithonus",2009,16,115,115,7.23123752181883e-15
"4811","Pyronia tithonus",2009,16,116,116,1.08177276470839e-14
"4821","Pyronia tithonus",2009,17,117,117,1.61804155768085e-14
"4831","Pyronia tithonus",2009,17,118,118,2.41968631492849e-14
"4841","Pyronia tithonus",2009,17,119,119,3.61767699399072e-14
"4851","Pyronia tithonus",2009,17,120,120,5.40738618119468e-14
"4861","Pyronia tithonus",2009,17,121,121,8.08011273463619e-14
"4871","Pyronia tithonus",2009,17,122,122,1.20699492355268e-13
"4881","Pyronia tithonus",2009,17,123,123,1.80234120880547e-13
"4891","Pyronia tithonus",2009,18,124,124,2.69028123737644e-13
"4901","Pyronia tithonus",2009,18,125,125,4.01395971756686e-13
"4911","Pyronia tithonus",2009,18,126,126,5.98616314936459e-13
"4921","Pyronia tithonus",2009,18,127,127,8.92297870102256e-13
"4931","Pyronia tithonus",2009,18,128,128,1.3293596331818e-12
"4941","Pyronia tithonus",2009,18,129,129,1.9793948478691e-12
"4951","Pyronia tithonus",2009,18,130,130,2.9457237975157e-12
"4961","Pyronia tithonus",2009,19,131,131,4.38202023647163e-12
"4971","Pyronia tithonus",2009,19,132,132,6.51682623280935e-12
"4981","Pyronia tithonus",2009,19,133,133,9.69022694710526e-12
"4991","Pyronia tithonus",2009,19,134,134,1.44086880878868e-11
"5001","Pyronia tithonus",2009,19,135,135,2.14271423406956e-11
"5011","Pyronia tithonus",2009,19,136,136,3.18720524139779e-11
"5021","Pyronia tithonus",2009,19,137,137,4.74262086648841e-11
"5031","Pyronia tithonus",2009,20,138,138,7.06067178655641e-11
"5041","Pyronia tithonus",2009,20,139,139,1.05183960214379e-10
"5051","Pyronia tithonus",2009,20,140,140,1.56814251432047e-10
"5061","Pyronia tithonus",2009,20,141,141,2.33997219046312e-10
"5071","Pyronia tithonus",2009,20,142,142,3.49527746766238e-10
"5081","Pyronia tithonus",2009,20,143,143,5.22703071164792e-10
"5091","Pyronia tithonus",2009,20,144,144,7.82685914889068e-10
"5101","Pyronia tithonus",2009,21,145,145,1.17364214320151e-09
"5111","Pyronia tithonus",2009,21,146,146,1.76260997193657e-09
"5121","Pyronia tithonus",2009,21,147,147,2.65158612764503e-09
"5131","Pyronia tithonus",2009,21,148,148,3.99614171217106e-09
"5141","Pyronia tithonus",2009,21,149,149,6.03418039535303e-09
"5151","Pyronia tithonus",2009,21,150,150,9.1305008857197e-09
"5161","Pyronia tithonus",2009,21,151,151,1.38447779552348e-08
"5171","Pyronia tithonus",2009,22,152,152,2.10303634686097e-08
"5181","Pyronia tithonus",2009,22,153,153,3.1988273660312e-08
"5191","Pyronia tithonus",2009,22,154,154,4.87003312746779e-08
"5201","Pyronia tithonus",2009,22,155,155,7.41795108206624e-08
"5211","Pyronia tithonus",2009,22,156,156,1.12995409373511e-07
"5221","Pyronia tithonus",2009,22,157,157,1.72058553870131e-07
"5231","Pyronia tithonus",2009,22,158,158,2.61784674804165e-07
"5241","Pyronia tithonus",2009,23,159,159,3.9781256798618e-07
"5251","Pyronia tithonus",2009,23,160,160,6.03521795704606e-07
"5261","Pyronia tithonus",2009,23,161,161,9.1369541426418e-07
"5271","Pyronia tithonus",2009,23,162,162,1.37980529392827e-06
"5281","Pyronia tithonus",2009,23,163,163,2.07757108444887e-06
"5291","Pyronia tithonus",2009,23,164,164,3.11766573217299e-06
"5301","Pyronia tithonus",2009,23,165,165,4.66071586034581e-06
"5311","Pyronia tithonus",2009,24,166,166,6.93807473034793e-06
"5321","Pyronia tithonus",2009,24,167,167,1.02802206587196e-05
"5331","Pyronia tithonus",2009,24,168,168,1.51550322632717e-05
"5341","Pyronia tithonus",2009,24,169,169,2.22185701807728e-05
"5351","Pyronia tithonus",2009,24,170,170,3.23812799972121e-05
"5361","Pyronia tithonus",2009,24,171,171,4.6892612249068e-05
"5371","Pyronia tithonus",2009,24,172,172,6.74470230594946e-05
"5381","Pyronia tithonus",2009,25,173,173,9.63170021031058e-05
"5391","Pyronia tithonus",2009,25,174,174,0.000136511958959757
"5401","Pyronia tithonus",2009,25,175,175,0.000191960543405826
"5411","Pyronia tithonus",2009,25,176,176,0.00026771501523421
"5421","Pyronia tithonus",2009,25,177,177,0.000370168053131097
"5431","Pyronia tithonus",2009,25,178,178,0.000507266921446743
"5441","Pyronia tithonus",2009,25,179,179,0.000688702267802555
"5451","Pyronia tithonus",2009,26,180,180,0.000926040119803238
"5461","Pyronia tithonus",2009,26,181,181,0.00123275669392525
"5471","Pyronia tithonus",2009,26,182,182,0.00162412769446647
"5481","Pyronia tithonus",2009,26,183,183,0.00211691864501108
"5491","Pyronia tithonus",2009,26,184,184,0.00272882267816593
"5501","Pyronia tithonus",2009,26,185,185,0.00347759956503507
"5511","Pyronia tithonus",2009,26,186,186,0.00437988691606327
"5521","Pyronia tithonus",2009,27,187,187,0.00544968309091212
"5531","Pyronia tithonus",2009,27,188,188,0.00669654176715566
"5541","Pyronia tithonus",2009,27,189,189,0.00812356869745974
"5551","Pyronia tithonus",2009,27,190,190,0.00972536775216154
"5561","Pyronia tithonus",2009,27,191,191,0.0114861389395987
"5571","Pyronia tithonus",2009,27,192,192,0.0133781762633031
"5581","Pyronia tithonus",2009,27,193,193,0.0153611290895918
"5591","Pyronia tithonus",2009,28,194,194,0.0173883147782242
"5601","Pyronia tithonus",2009,28,195,195,0.019415421689358
"5611","Pyronia tithonus",2009,28,196,196,0.0213972921325196
"5621","Pyronia tithonus",2009,28,197,197,0.0232895519877939
"5631","Pyronia tithonus",2009,28,198,198,0.025050791795469
"5641","Pyronia tithonus",2009,28,199,199,0.0266444930014602
"5651","Pyronia tithonus",2009,28,200,200,0.0280405688359252
"5661","Pyronia tithonus",2009,29,201,201,0.0292164341201385
"5671","Pyronia tithonus",2009,29,202,202,0.0301575672036755
"5681","Pyronia tithonus",2009,29,203,203,0.0308575741099001
"5691","Pyronia tithonus",2009,29,204,204,0.0313178048416154
"5701","Pyronia tithonus",2009,29,205,205,0.0315466013561043
"5711","Pyronia tithonus",2009,29,206,206,0.0315582744630023
"5721","Pyronia tithonus",2009,29,207,207,0.0313719130091289
"5731","Pyronia tithonus",2009,30,208,208,0.0310101246906165
"5741","Pyronia tithonus",2009,30,209,209,0.0304977960251874
"5751","Pyronia tithonus",2009,30,210,210,0.0298609421484341
"5761","Pyronia tithonus",2009,30,211,211,0.0291256978436671
"5771","Pyronia tithonus",2009,30,212,212,0.028317481896977
"5781","Pyronia tithonus",2009,30,213,213,0.0274603492711086
"5791","Pyronia tithonus",2009,30,214,214,0.0265765308924958
"5801","Pyronia tithonus",2009,31,215,215,0.0256811849167329
"5811","Pyronia tithonus",2009,31,216,216,0.0247687609574341
"5821","Pyronia tithonus",2009,31,217,217,0.0238303233207913
"5831","Pyronia tithonus",2009,31,218,218,0.0228589348240309
"5841","Pyronia tithonus",2009,31,219,219,0.0218497472877263
"5851","Pyronia tithonus",2009,31,220,220,0.0208000890466982
"5861","Pyronia tithonus",2009,31,221,221,0.019709530978993
"5871","Pyronia tithonus",2009,32,222,222,0.0185799130486795
"5881","Pyronia tithonus",2009,32,223,223,0.0174153148151784
"5891","Pyronia tithonus",2009,32,224,224,0.0162219560069537
"5901","Pyronia tithonus",2009,32,225,225,0.0150080172075317
"5911","Pyronia tithonus",2009,32,226,226,0.0137833759278268
"5921","Pyronia tithonus",2009,32,227,227,0.0125592596388972
"5931","Pyronia tithonus",2009,32,228,228,0.0113478243289733
"5941","Pyronia tithonus",2009,33,229,229,0.0101616742737533
"5951","Pyronia tithonus",2009,33,230,230,0.00901334528650236
"5961","Pyronia tithonus",2009,33,231,231,0.00791477900134407
"5971","Pyronia tithonus",2009,33,232,232,0.00687681902815947
"5981","Pyronia tithonus",2009,33,233,233,0.00590876052626839
"5991","Pyronia tithonus",2009,33,234,234,0.00501798254103082
"6001","Pyronia tithonus",2009,33,235,235,0.00420968731743873
"6011","Pyronia tithonus",2009,34,236,236,0.00348704601070771
"6021","Pyronia tithonus",2009,34,237,237,0.00285339242328422
"6031","Pyronia tithonus",2009,34,238,238,0.00230905584359657
"6041","Pyronia tithonus",2009,34,239,239,0.00184992448162917
"6051","Pyronia tithonus",2009,34,240,240,0.00146891856119592
"6061","Pyronia tithonus",2009,34,241,241,0.00115729244206003
"6071","Pyronia tithonus",2009,34,242,242,0.000905665280444882
"6081","Pyronia tithonus",2009,35,243,243,0.000704772661324146
"6091","Pyronia tithonus",2009,35,244,244,0.000545964785263258
"6101","Pyronia tithonus",2009,35,245,245,0.000421494576430607
"6111","Pyronia tithonus",2009,35,246,246,0.000324644949348279
"6121","Pyronia tithonus",2009,35,247,247,0.000249742316619556
"6131","Pyronia tithonus",2009,35,248,248,0.000192096729338982
"6141","Pyronia tithonus",2009,35,249,249,0.000147900512516114
"6151","Pyronia tithonus",2009,36,250,250,0.00011410870727651
"6161","Pyronia tithonus",2009,36,251,251,8.83171028390303e-05
"6171","Pyronia tithonus",2009,36,252,252,6.86475890636821e-05
"6181","Pyronia tithonus",2009,36,253,253,5.36460481747855e-05
"6191","Pyronia tithonus",2009,36,254,254,4.21948722587052e-05
"6201","Pyronia tithonus",2009,36,255,255,3.34401823501414e-05
"6211","Pyronia tithonus",2009,36,256,256,2.6732657930434e-05
"6221","Pyronia tithonus",2009,37,257,257,2.15801140607173e-05
"6231","Pyronia tithonus",2009,37,258,258,1.76010392865966e-05
"6241","Pyronia tithonus",2009,37,259,259,1.44997611031105e-05
"6251","Pyronia tithonus",2009,37,260,260,1.20601995843937e-05
"6261","Pyronia tithonus",2009,37,261,261,1.01240064252475e-05
"6271","Pyronia tithonus",2009,37,262,262,8.57408438899523e-06
"6281","Pyronia tithonus",2009,37,263,263,7.32307825601111e-06
"6291","Pyronia tithonus",2009,38,264,264,6.30526482538078e-06
"6301","Pyronia tithonus",2009,38,265,265,5.47078792398373e-06
"6311","Pyronia tithonus",2009,38,266,266,4.78152547046627e-06
"6321","Pyronia tithonus",2009,38,267,267,4.20810210753959e-06
"6331","Pyronia tithonus",2009,38,268,268,3.72771260388786e-06
"6341","Pyronia tithonus",2009,38,269,269,3.32252370097125e-06
"6351","Pyronia tithonus",2009,38,270,270,2.97849188570137e-06
"6361","Pyronia tithonus",2009,39,271,271,2.68448250838847e-06
"6371","Pyronia tithonus",2009,39,272,272,2.4316088468307e-06
"6381","Pyronia tithonus",2009,39,273,273,2.21273286103104e-06
"6391","Pyronia tithonus",2009,39,274,274,2.02208564584741e-06
"6401","Pyronia tithonus",2009,39,275,275,1.8549770993987e-06
"6411","Pyronia tithonus",2009,39,276,276,1.70757252915981e-06
"6421","Pyronia tithonus",2009,39,277,277,1.57671980484876e-06
"6431","Pyronia tithonus",2009,40,278,278,1.45981491941892e-06
"6441","Pyronia tithonus",2009,40,279,279,1.35469691008358e-06
"6451","Pyronia tithonus",2009,40,280,280,1.25956535113672e-06
"6461","Pyronia tithonus",2009,40,281,281,1.1729152921642e-06
"6471","Pyronia tithonus",2009,40,282,282,1.09348574394734e-06
"6481","Pyronia tithonus",2009,40,283,283,1.02021872753376e-06
"6491","Pyronia tithonus",2009,40,284,284,9.52226584026692e-07
"6501","Pyronia tithonus",2009,41,285,285,8.88822663259576e-07
"6511","Pyronia tithonus",2009,41,286,286,8.29640486808435e-07
"6521","Pyronia tithonus",2009,41,287,287,7.74398950210751e-07
"6531","Pyronia tithonus",2009,41,288,288,7.22835666319141e-07
"6541","Pyronia tithonus",2009,41,289,289,6.74705719010648e-07
"6551","Pyronia tithonus",2009,41,290,290,6.29780499880161e-07
"6561","Pyronia tithonus",2009,41,291,291,5.87846622392491e-07
"6571","Pyronia tithonus",2009,42,292,292,5.48704908335544e-07
"6581","Pyronia tithonus",2009,42,293,293,5.12169441760433e-07
"6591","Pyronia tithonus",2009,42,294,294,4.78066685914867e-07
"6601","Pyronia tithonus",2009,42,295,295,4.46234658975472e-07
"6611","Pyronia tithonus",2009,42,296,296,4.16522164663896e-07
"6621","Pyronia tithonus",2009,42,297,297,3.88788074092276e-07
"6631","Pyronia tithonus",2009,42,298,298,3.62900655426955e-07
"6641","Pyronia tithonus",2009,43,299,299,3.38736948186471e-07
"6651","Pyronia tithonus",2009,43,300,300,3.16182179201875e-07
"6661","Pyronia tithonus",2009,43,301,301,2.95129217465273e-07
"6671","Pyronia tithonus",2009,43,302,302,2.75478065277205e-07
"6681","Pyronia tithonus",2009,43,303,303,2.5713538327598e-07
"6691","Pyronia tithonus",2009,43,304,304,2.40014047092829e-07
"6701","Pyronia tithonus",2009,43,305,305,2.24032733527187e-07
"6711","Pyronia tithonus",2009,44,306,306,0
"6721","Pyronia tithonus",2009,44,307,307,0
"6731","Pyronia tithonus",2009,44,308,308,0
"6741","Pyronia tithonus",2009,44,309,309,0
"6751","Pyronia tithonus",2009,44,310,310,0
"6761","Pyronia tithonus",2009,44,311,311,0
"6771","Pyronia tithonus",2009,44,312,312,0
"6781","Pyronia tithonus",2009,45,313,313,0
"6791","Pyronia tithonus",2009,45,314,314,0
"6801","Pyronia tithonus",2009,45,315,315,0
"6811","Pyronia tithonus",2009,45,316,316,0
"6821","Pyronia tithonus",2009,45,317,317,0
"6831","Pyronia tithonus",2009,45,318,318,0
"6841","Pyronia tithonus",2009,45,319,319,0
"6851","Pyronia tithonus",2009,46,320,320,0
"6861","Pyronia tithonus",2009,46,321,321,0
"6871","Pyronia tithonus",2009,46,322,322,0
"6881","Pyronia tithonus",2009,46,323,323,0
"6891","Pyronia tithonus",2009,46,324,324,0
"6901","Pyronia tithonus",2009,46,325,325,0
"6911","Pyronia tithonus",2009,46,326,326,0
"6921","Pyronia tithonus",2009,47,327,327,0
"6931","Pyronia tithonus",2009,47,328,328,0
"6941","Pyronia tithonus",2009,47,329,329,0
"6951","Pyronia tithonus",2009,47,330,330,0
"6961","Pyronia tithonus",2009,47,331,331,0
"6971","Pyronia tithonus",2009,47,332,332,0
"6981","Pyronia tithonus",2009,47,333,333,0
"6991","Pyronia tithonus",2009,48,334,334,0
"7001","Pyronia tithonus",2009,48,335,335,0
"7011","Pyronia tithonus",2009,48,336,336,0
"7021","Pyronia tithonus",2009,48,337,337,0
"7031","Pyronia tithonus",2009,48,338,338,0
"7041","Pyronia tithonus",2009,48,339,339,0
"7051","Pyronia tithonus",2009,48,340,340,0
"7061","Pyronia tithonus",2009,49,341,341,0
"7071","Pyronia tithonus",2009,49,342,342,0
"7081","Pyronia tithonus",2009,49,343,343,0
"7091","Pyronia tithonus",2009,49,344,344,0
"7101","Pyronia tithonus",2009,49,345,345,0
"7111","Pyronia tithonus",2009,49,346,346,0
"7121","Pyronia tithonus",2009,49,347,347,0
"7131","Pyronia tithonus",2009,50,348,348,0
"7141","Pyronia tithonus",2009,50,349,349,0
"7151","Pyronia tithonus",2009,50,350,350,0
"7161","Pyronia tithonus",2009,50,351,351,0
"7171","Pyronia tithonus",2009,50,352,352,0
"7181","Pyronia tithonus",2009,50,353,353,0
"7191","Pyronia tithonus",2009,50,354,354,0
"7201","Pyronia tithonus",2009,51,355,355,0
"7211","Pyronia tithonus",2009,51,356,356,0
"7221","Pyronia tithonus",2009,51,357,357,0
"7231","Pyronia tithonus",2009,51,358,358,0
"7241","Pyronia tithonus",2009,51,359,359,0
"7251","Pyronia tithonus",2009,51,360,360,0
"7261","Pyronia tithonus",2009,51,361,361,0
"7271","Pyronia tithonus",2009,52,362,362,0
"7281","Pyronia tithonus",2009,52,363,363,0
"7291","Pyronia tithonus",2009,52,364,364,0
"7301","Pyronia tithonus",2009,52,365,365,0
"7311","Pyronia tithonus",2010,0,1,1,0
"7321","Pyronia tithonus",2010,0,2,2,0
"7332","Pyronia tithonus",2010,0,3,3,0
"7342","Pyronia tithonus",2010,1,4,4,0
"7352","Pyronia tithonus",2010,1,5,5,0
"7362","Pyronia tithonus",2010,1,6,6,0
"7372","Pyronia tithonus",2010,1,7,7,0
"7382","Pyronia tithonus",2010,1,8,8,0
"7392","Pyronia tithonus",2010,1,9,9,0
"7402","Pyronia tithonus",2010,1,10,10,0
"7412","Pyronia tithonus",2010,2,11,11,0
"7422","Pyronia tithonus",2010,2,12,12,0
"7432","Pyronia tithonus",2010,2,13,13,0
"7442","Pyronia tithonus",2010,2,14,14,0
"7452","Pyronia tithonus",2010,2,15,15,0
"7462","Pyronia tithonus",2010,2,16,16,0
"7472","Pyronia tithonus",2010,2,17,17,0
"7482","Pyronia tithonus",2010,3,18,18,0
"7492","Pyronia tithonus",2010,3,19,19,0
"7502","Pyronia tithonus",2010,3,20,20,0
"7512","Pyronia tithonus",2010,3,21,21,0
"7522","Pyronia tithonus",2010,3,22,22,0
"7532","Pyronia tithonus",2010,3,23,23,0
"7542","Pyronia tithonus",2010,3,24,24,0
"7552","Pyronia tithonus",2010,4,25,25,0
"7562","Pyronia tithonus",2010,4,26,26,0
"7572","Pyronia tithonus",2010,4,27,27,0
"7582","Pyronia tithonus",2010,4,28,28,0
"7592","Pyronia tithonus",2010,4,29,29,0
"7602","Pyronia tithonus",2010,4,30,30,0
"7612","Pyronia tithonus",2010,4,31,31,0
"7622","Pyronia tithonus",2010,5,32,32,0
"7632","Pyronia tithonus",2010,5,33,33,0
"7642","Pyronia tithonus",2010,5,34,34,0
"7652","Pyronia tithonus",2010,5,35,35,0
"7662","Pyronia tithonus",2010,5,36,36,0
"7672","Pyronia tithonus",2010,5,37,37,0
"7682","Pyronia tithonus",2010,5,38,38,0
"7692","Pyronia tithonus",2010,6,39,39,0
"7702","Pyronia tithonus",2010,6,40,40,0
"7712","Pyronia tithonus",2010,6,41,41,0
"7722","Pyronia tithonus",2010,6,42,42,0
"7732","Pyronia tithonus",2010,6,43,43,0
"7742","Pyronia tithonus",2010,6,44,44,0
"7752","Pyronia tithonus",2010,6,45,45,0
"7762","Pyronia tithonus",2010,7,46,46,0
"7772","Pyronia tithonus",2010,7,47,47,0
"7782","Pyronia tithonus",2010,7,48,48,0
"7792","Pyronia tithonus",2010,7,49,49,0
"7802","Pyronia tithonus",2010,7,50,50,0
"7812","Pyronia tithonus",2010,7,51,51,0
"7822","Pyronia tithonus",2010,7,52,52,0
"7832","Pyronia tithonus",2010,8,53,53,0
"7842","Pyronia tithonus",2010,8,54,54,0
"7852","Pyronia tithonus",2010,8,55,55,0
"7862","Pyronia tithonus",2010,8,56,56,0
"7872","Pyronia tithonus",2010,8,57,57,0
"7882","Pyronia tithonus",2010,8,58,58,0
"7892","Pyronia tithonus",2010,8,59,59,0
"7902","Pyronia tithonus",2010,9,60,60,3.15416723010985e-15
"7912","Pyronia tithonus",2010,9,61,61,3.90876413508951e-15
"7922","Pyronia tithonus",2010,9,62,62,4.84388935307973e-15
"7932","Pyronia tithonus",2010,9,63,63,6.00273213066149e-15
"7942","Pyronia tithonus",2010,9,64,64,7.4388142267466e-15
"7952","Pyronia tithonus",2010,9,65,65,9.21846184296574e-15
"7962","Pyronia tithonus",2010,9,66,66,1.14238689339312e-14
"7972","Pyronia tithonus",2010,10,67,67,1.41568933779578e-14
"7982","Pyronia tithonus",2010,10,68,68,1.75437613363703e-14
"7992","Pyronia tithonus",2010,10,69,69,2.17408970746888e-14
"8002","Pyronia tithonus",2010,10,70,70,2.69421474990265e-14
"8012","Pyronia tithonus",2010,10,71,71,3.33877350766907e-14
"8022","Pyronia tithonus",2010,10,72,72,4.13753526362941e-14
"8032","Pyronia tithonus",2010,10,73,73,5.1273912466523e-14
"8042","Pyronia tithonus",2010,11,74,74,6.35405847228599e-14
"8052","Pyronia tithonus",2010,11,75,75,7.87419120699833e-14
"8062","Pyronia tithonus",2010,11,76,76,9.75799757506217e-14
"8072","Pyronia tithonus",2010,11,77,77,1.20924821574425e-13
"8082","Pyronia tithonus",2010,11,78,78,1.49854643438087e-13
"8092","Pyronia tithonus",2010,11,79,79,1.85705580273569e-13
"8102","Pyronia tithonus",2010,11,80,80,2.30133426322493e-13
"8112","Pyronia tithonus",2010,12,81,81,2.85189821703074e-13
"8122","Pyronia tithonus",2010,12,82,82,3.53415630171706e-13
"8132","Pyronia tithonus",2010,12,83,83,4.37957844276247e-13
"8142","Pyronia tithonus",2010,12,84,84,5.42714099571054e-13
"8152","Pyronia tithonus",2010,12,85,85,6.72511245825045e-13
"8162","Pyronia tithonus",2010,12,86,86,8.33326248567326e-13
"8172","Pyronia tithonus",2010,12,87,87,1.03255941089902e-12
"8182","Pyronia tithonus",2010,13,88,88,1.27937225044649e-12
"8192","Pyronia tithonus",2010,13,89,89,1.5851052582025e-12
"8202","Pyronia tithonus",2010,13,90,90,1.96379433141523e-12
"8212","Pyronia tithonus",2010,13,91,91,2.43280906731263e-12
"8222","Pyronia tithonus",2010,13,92,92,3.01364151963271e-12
"8232","Pyronia tithonus",2010,13,93,93,3.73288069075896e-12
"8242","Pyronia tithonus",2010,13,94,94,4.62341624747957e-12
"8252","Pyronia tithonus",2010,14,95,95,5.72592506251332e-12
"8262","Pyronia tithonus",2010,14,96,96,7.09070663207672e-12
"8272","Pyronia tithonus",2010,14,97,97,8.77994873570864e-12
"8282","Pyronia tithonus",2010,14,98,98,1.08705235429714e-11
"8292","Pyronia tithonus",2010,14,99,99,1.34574375350299e-11
